Verification	Agent	Type	Rent	Location	Bedroom	Bathroom	Area
VERIFIED	SUPERAGENT	Villa	"520,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	5	6	"6,135 sqft"
VERIFIED	SUPERAGENT	Villa	"425,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	6	"6,155 sqft"
VERIFIED	SUPERAGENT	Townhouse	"125,000 AED/year"	"Greenviews 2, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	3	"1,890 sqft"
VERIFIED	SUPERAGENT	Apartment	"340,000 AED/year"	"Apartment Building 2, Bluewaters Residences, Bluewaters, Dubai"	1	1	"1,168 sqft"
VERIFIED	SUPERAGENT	Apartment	"115,000 AED/year"	"Bonaire Tower, Park Island, Dubai Marina, Dubai"	1	2	909 sqft
VERIFIED	SUPERAGENT	Apartment	"78,000 AED/year"	"Al Maha Tower, Marina Square, Al Reem Island, Abu Dhabi"	1	2	861 sqft
VERIFIED	SUPERAGENT	Apartment	"175,000 AED/year"	"Golf Tower 1, Golf Towers, The Views, Dubai"	2	2	"1,415 sqft"
VERIFIED	SUPERAGENT	Apartment	"450,000 AED/year"	"Vida Residence 1, Vida Residence, The Hills, Dubai"	3	3	"2,175 sqft"
VERIFIED	SUPERAGENT	Townhouse	"260,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	5	"2,561 sqft"
VERIFIED	SUPERAGENT	Villa	"450,000 AED/year"	"Mirador, Arabian Ranches, Dubai"	5	6	"4,401 sqft"
VERIFIED	SUPERAGENT	Villa	"450,000 AED/year"	"Saheel, Arabian Ranches, Dubai"	5	5	"4,849 sqft"
VERIFIED	SUPERAGENT	Villa	"1,900,000 AED/year"	"Polo Homes, Arabian Ranches, Dubai"	6	6	"11,759 sqft"
VERIFIED	SUPERAGENT	Villa	"575,000 AED/year"	"Mirador, Arabian Ranches, Dubai"	5	5	"4,847 sqft"
VERIFIED	SUPERAGENT	Townhouse	"240,000 AED/year"	"La Rosa 3, Villanova, Dubai Land, Dubai"	4	4	"2,333 sqft"
VERIFIED	SUPERAGENT	Villa	"170,000 AED/year"	"La Rosa 5, Villanova, Dubai Land, Dubai"	3	4	"1,947 sqft"
VERIFIED	SUPERAGENT	Townhouse	"220,000 AED/year"	"La Rosa 2, Villanova, Dubai Land, Dubai"	4	5	"2,324 sqft"
VERIFIED	SUPERAGENT	Apartment	"79,999 AED/year"	"Catch Residences By IGO, Jumeirah Village Circle, Dubai"	1	2	624 sqft
VERIFIED	SUPERAGENT	Apartment	"130,000 AED/year"	"Belgravia Heights 2, Jumeirah Village Circle, Dubai"	1	2	834 sqft
VERIFIED	SUPERAGENT	Apartment	"170,000 AED/year"	"Executive Residences 2, Executive Residences, Dubai Hills Estate, Dubai"	2	3	993 sqft
VERIFIED	SUPERAGENT	Villa	"490,000 AED/year"	"Sidra Villas I, Sidra Villas, Dubai Hills Estate, Dubai"	4	3	"5,064 sqft"
VERIFIED	SUPERAGENT	Apartment	"300,000 AED/year"	"Mulberry 1, Park Heights, Dubai Hills Estate, Dubai"	3	4	"1,946 sqft"
VERIFIED	SUPERAGENT	Villa	"500,000 AED/year"	"Club Villas at Dubai Hills, Dubai Hills Estate, Dubai"	3	3	"2,760 sqft"
VERIFIED	SUPERAGENT	Apartment	"500,000 AED/year"	"Apartment Building 5, Bluewaters Residences, Bluewaters, Dubai"	2	3	"1,597 sqft"
VERIFIED	SUPERAGENT	Villa	"375,000 AED/year"	"Aura, Tilal Al Ghaf, Dubai"	4	6	"2,368 sqft"
VERIFIED	SUPERAGENT	Apartment	"1,200,000 AED/year"	"Atlantis The Royal Residences, Palm Jumeirah, Dubai"	2	3	"2,045 sqft"
VERIFIED	SUPERAGENT	Apartment	"58,000 AED/year"	"Bloom Towers B, Bloom Towers, Jumeirah Village Circle, Dubai"	studio	1	376 sqft
VERIFIED	SUPERAGENT	Villa	"440,000 AED/year"	"Harmony 1, Harmony, Tilal Al Ghaf, Dubai"	4	6	"4,617 sqft"
VERIFIED	SUPERAGENT	Villa	"500,000 AED/year"	"Rasha, Arabian Ranches 2, Dubai"	4	4	"4,354 sqft"
VERIFIED	SUPERAGENT	Apartment	"110,000 AED/year"	"Waters Edge, Yas Island, Abu Dhabi"	2	2	"1,076 sqft"
VERIFIED	SUPERAGENT	Apartment	"165,000 AED/year"	"Beach Isle, EMAAR Beachfront, Dubai Harbour, Dubai"	1	1	765 sqft
VERIFIED	SUPERAGENT	Villa	"600,000 AED/year"	"Meadows 5, Meadows, Dubai"	5	4	"3,850 sqft"
VERIFIED	SUPERAGENT	Villa	"280,000 AED/year"	"Springs 4, The Springs, Dubai"	3	4	"2,532 sqft"
VERIFIED	SUPERAGENT	Villa	"450,000 AED/year"	"Meadows 1, Meadows, Dubai"	4	4	"3,264 sqft"
VERIFIED	SUPERAGENT	Villa	"800,000 AED/year"	"Meadows 2, Meadows, Dubai"	4	5	"3,574 sqft"
VERIFIED	SUPERAGENT	Villa	"575,000 AED/year"	"Meadows 5, Meadows, Dubai"	5	6	"3,686 sqft"
VERIFIED	SUPERAGENT	Townhouse	"175,000 AED/year"	"Mira Oasis 2, Mira Oasis, Reem, Dubai"	3	3	"2,562 sqft"
VERIFIED	SUPERAGENT	Apartment	"135,000 AED/year"	"Creek Beach Lotus, Creek Beach, Dubai Creek Harbour (The Lagoons), Dubai"	1	1	740 sqft
VERIFIED	SUPERAGENT	Villa	"1,250,000 AED/year"	"Meadows 7, Meadows, Dubai"	4	5	"5,300 sqft"
VERIFIED	SUPERAGENT	Villa	"400,000 AED/year"	"Zulal 1, Zulal, The Lakes, Dubai"	3	3	"2,618 sqft"
VERIFIED	SUPERAGENT	Villa	"285,000 AED/year"	"Zulal 2, Zulal, The Lakes, Dubai"	3	3	"2,183 sqft"
VERIFIED	SUPERAGENT	Villa	"280,000 AED/year"	"Springs 6, The Springs, Dubai"	3	2	"2,456 sqft"
VERIFIED	SUPERAGENT	Villa	"750,000 AED/year"	"Entertainment Foyer, European Clusters, Jumeirah Islands, Dubai"	4	5	"11,940 sqft"
VERIFIED	SUPERAGENT	Apartment	"180,000 AED/year"	"Burj Royale, Downtown Dubai, Dubai"	2	2	"1,081 sqft"
VERIFIED	SUPERAGENT	Villa	"315,000 AED/year"	"Quortaj, North Village, Al Furjan, Dubai"	4	5	"6,458 sqft"
VERIFIED	SUPERAGENT	Apartment	"4,500,000 AED/year"	"Bulgari Resort & Residences, Jumeirah Bay Island, Jumeirah, Dubai"	3	4	"3,169 sqft"
VERIFIED	SUPERAGENT	Apartment	"230,000 AED/year"	"Rahaal 1, Madinat Jumeirah Living, Umm Suqeim, Dubai"	2	3	"1,342 sqft"
VERIFIED	SUPERAGENT	Apartment	"60,000 AED/year"	"AZIZI Pearl, Al Furjan, Dubai"	1	1	540 sqft
VERIFIED	SUPERAGENT	Townhouse	"245,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	3	3	"2,561 sqft"
VERIFIED	SUPERAGENT	Townhouse	"239,999 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	3	"2,775 sqft"
VERIFIED	SUPERAGENT	Duplex	"185,000 AED/year"	"The Lofts Podium, The Lofts, Downtown Dubai, Dubai"	2	2	"1,691 sqft"
VERIFIED	N/A	Townhouse	"165,000 AED/year"	"Mira 1, Mira, Reem, Dubai"	3	4	"2,322 sqft"
VERIFIED	SUPERAGENT	Apartment	"135,000 AED/year"	"La Sirene, La Mer, Jumeirah, Dubai"	1	1	779 sqft
VERIFIED	SUPERAGENT	Townhouse	"260,000 AED/year"	"Elan, Tilal Al Ghaf, Dubai"	4	4	"2,173 sqft"
VERIFIED	SUPERAGENT	Apartment	"40,000 AED/year"	"Viridis D, Viridis Residence and Hotel Apartments, Damac Hills 2, Dubai"	studio	1	408 sqft
VERIFIED	SUPERAGENT	Apartment	"90,000 AED/year"	"Chaimaa Avenue 2, Chaimaa Avenue Residences, Jumeirah Village Circle, Dubai"	1	2	757 sqft
VERIFIED	SUPERAGENT	Apartment	"220,000 AED/year"	"La Cote Building 2, Jumeirah 1, Jumeirah, Dubai"	2	3	"1,206 sqft"
VERIFIED	SUPERAGENT	Townhouse	"175,000 AED/year"	"Bliss, Arabian Ranches 3, Dubai"	3	4	"2,238 sqft"
VERIFIED	SUPERAGENT	Townhouse	"165,000 AED/year"	"Springs 3, The Springs, Dubai"	2	2	"2,718 sqft"
VERIFIED	SUPERAGENT	Apartment	"130,000 AED/year"	"South Ridge 6, South Ridge, Downtown Dubai, Dubai"	1	2	"1,060 sqft"
VERIFIED	SUPERAGENT	Apartment	"135,000 AED/year"	"Golf Suites, Dubai Hills, Dubai Hills Estate, Dubai"	1	1	721 sqft
VERIFIED	SUPERAGENT	Apartment	"160,000 AED/year"	"Prive Residence, Dubai Hills Estate, Dubai"	2	2	977 sqft
VERIFIED	SUPERAGENT	Townhouse	"360,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	4	5	"3,617 sqft"
VERIFIED	SUPERAGENT	Townhouse	"190,000 AED/year"	"Trinity, DAMAC Hills, Dubai"	3	3	"1,778 sqft"
VERIFIED	SUPERAGENT	Apartment	"110,000 AED/year"	"Collective Tower 1, Collective, Dubai Hills Estate, Dubai"	1	1	474 sqft
VERIFIED	SUPERAGENT	Apartment	"140,000 AED/year"	"Collective Tower 1, Collective, Dubai Hills Estate, Dubai"	2	1	719 sqft
VERIFIED	SUPERAGENT	Villa	"470,000 AED/year"	"Harmony 2, Harmony, Tilal Al Ghaf, Dubai"	4	6	"4,650 sqft"
VERIFIED	SUPERAGENT	Apartment	"50,000 AED/year"	"Sydney Tower, Jumeirah Village Circle, Dubai"	studio	1	388 sqft
VERIFIED	SUPERAGENT	Villa	"235,000 AED/year"	"Springs 9, The Springs, Dubai"	3	3	"2,745 sqft"
VERIFIED	SUPERAGENT	Apartment	"290,000 AED/year"	"Mulberry 2, Park Heights, Dubai Hills Estate, Dubai"	3	3	"1,947 sqft"
VERIFIED	SUPERAGENT	Villa	"220,000 AED/year"	"Springs 4, The Springs, Dubai"	2	3	"1,647 sqft"
N/A	SUPERAGENT	Apartment	"180,000 AED/year"	"Etihad Tower 5, Etihad Towers, Corniche Road, Abu Dhabi"	3	4	"2,180 sqft"
N/A	SUPERAGENT	Apartment	"31,990 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	2	2	"1,300 sqft"
VERIFIED	SUPERAGENT	Villa	"450,000 AED/year"	"Saheel, Arabian Ranches, Dubai"	5	5	"8,499 sqft"
VERIFIED	N/A	Villa	"300,000 AED/year"	"Springs 3, The Springs, Dubai"	4	4	"2,289 sqft"
VERIFIED	SUPERAGENT	Apartment	"85,000 AED/year"	"Urbana, EMAAR South, Dubai South (Dubai World Central), Dubai"	2	2	"1,301 sqft"
VERIFIED	SUPERAGENT	Villa	"450,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	5	7	"6,136 sqft"
VERIFIED	SUPERAGENT	Apartment	"160,000 AED/year"	"La Voile, La Mer, Jumeirah, Dubai"	1	1	810 sqft
VERIFIED	SUPERAGENT	Townhouse	"180,000 AED/year"	"Noor Townhouses, Town Square, Dubai"	4	4	"2,811 sqft"
VERIFIED	SUPERAGENT	Villa	"475,000 AED/year"	"Yasmin, Arabian Ranches 2, Dubai"	4	4	"7,364 sqft"
VERIFIED	SUPERAGENT	Villa	"710,000 AED/year"	"Entertainment Foyer, European Clusters, Jumeirah Islands, Dubai"	4	4	"10,785 sqft"
VERIFIED	SUPERAGENT	Villa	"2,500,000 AED/year"	"Entertainment Foyer, European Clusters, Jumeirah Islands, Dubai"	4	5	"8,801 sqft"
VERIFIED	SUPERAGENT	Villa	"595,000 AED/year"	"Garden Hall, European Clusters, Jumeirah Islands, Dubai"	4	5	"10,287 sqft"
VERIFIED	SUPERAGENT	Villa	"590,000 AED/year"	"Garden Hall, European Clusters, Jumeirah Islands, Dubai"	4	5	"10,638 sqft"
VERIFIED	SUPERAGENT	Apartment	"230,000 AED/year"	"The Address Residence Fountain Views 2, The Address Residence Fountain Views, Downtown Dubai, Dubai"	1	2	853 sqft
VERIFIED	SUPERAGENT	Apartment	"165,000 AED/year"	"Asayel 2, Madinat Jumeirah Living, Umm Suqeim, Dubai"	1	1	804 sqft
VERIFIED	SUPERAGENT	Apartment	"140,000 AED/year"	"UPSIDE Living, Business Bay, Dubai"	studio	1	530 sqft
VERIFIED	SUPERAGENT	Apartment	"58,000 AED/year"	"Noor 3, Midtown Noor, Dubai Production City (IMPZ), Dubai"	studio	1	690 sqft
VERIFIED	SUPERAGENT	Apartment	"300,000 AED/year"	"C2, The Hills C, The Hills, Dubai"	3	4	"1,784 sqft"
VERIFIED	SUPERAGENT	Villa	"350,000 AED/year"	"Casa, Arabian Ranches 2, Dubai"	4	4	"3,383 sqft"
N/A	SUPERAGENT	Apartment	"47,999 AED/year"	"Al Nahda Complex, Al Nahda, Sharjah"	2	2	"1,600 sqft"
VERIFIED	SUPERAGENT	Apartment	"44,000 AED/year"	"Kensington Manor, Jumeirah Village Circle, Dubai"	N/A	1	384 sqft
VERIFIED	SUPERAGENT	Apartment	"455,000 AED/year"	"Jumeirah Gate Tower 2, The Address Jumeirah Resort and Spa, Jumeirah Beach Residence, Dubai"	2	2	"1,473 sqft"
VERIFIED	SUPERAGENT	Apartment	"100,000 AED/year"	"Oxford 212, Jumeirah Village Circle, Dubai"	1	1	685 sqft
VERIFIED	SUPERAGENT	Apartment	"115,000 AED/year"	"Elite Downtown Residence, Downtown Dubai, Dubai"	1	1	"1,003 sqft"
VERIFIED	SUPERAGENT	Apartment	"310,000 AED/year"	"Jumeirah Living Marina Gate, Marina Gate, Dubai Marina, Dubai"	2	3	"1,421 sqft"
N/A	SUPERAGENT	Apartment	"60,000 AED/year"	"Royal Breeze 4, Royal Breeze, Al Hamra Village, Ras Al Khaimah"	1	1	792 sqft
VERIFIED	SUPERAGENT	Apartment	"55,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	studio	1	347 sqft
VERIFIED	SUPERAGENT	Apartment	"275,000 AED/year"	"Rahaal 1, Madinat Jumeirah Living, Umm Suqeim, Dubai"	2	3	"1,275 sqft"
VERIFIED	SUPERAGENT	Apartment	"525,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	2	4	"2,015 sqft"
VERIFIED	SUPERAGENT	Apartment	"130,000 AED/year"	"8 Boulevard Walk, Mohammad Bin Rashid Boulevard, Downtown Dubai, Dubai"	1	1	864 sqft
VERIFIED	SUPERAGENT	Apartment	"208,000 AED/year"	"Kempinski BLVD, Downtown Dubai, Dubai"	1	1	905 sqft
VERIFIED	SUPERAGENT	Apartment	"110,000 AED/year"	"Burj Royale, Downtown Dubai, Dubai"	1	1	630 sqft
VERIFIED	SUPERAGENT	Apartment	"140,000 AED/year"	"Nobles Tower, Business Bay, Dubai"	1	2	847 sqft
VERIFIED	SUPERAGENT	Apartment	"85,000 AED/year"	"New Bridge Hills 1, New Bridge Hills, Motor City, Dubai"	1	2	"1,398 sqft"
VERIFIED	SUPERAGENT	Apartment	"125,000 AED/year"	"Marina Quays North, Marina Quays, Dubai Marina, Dubai"	1	2	878 sqft
VERIFIED	SUPERAGENT	Apartment	"110,000 AED/year"	"Rimal 4, Rimal, Jumeirah Beach Residence, Dubai"	1	2	"1,063 sqft"
VERIFIED	SUPERAGENT	Apartment	"170,000 AED/year"	"Residences 14, District One, Mohammed Bin Rashid City, Dubai"	2	4	"1,204 sqft"
VERIFIED	SUPERAGENT	Townhouse	"240,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	3	4	"2,561 sqft"
VERIFIED	SUPERAGENT	Townhouse	"350,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	4	"3,616 sqft"
VERIFIED	SUPERAGENT	Villa	"2,500,000 AED/year"	"District One Villas, District One, Mohammed Bin Rashid City, Dubai"	6	7+	"12,604 sqft"
VERIFIED	SUPERAGENT	Villa	"450,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	5	"7,199 sqft"
VERIFIED	SUPERAGENT	Apartment	"220,000 AED/year"	"Murjan 1, Murjan, Jumeirah Beach Residence, Dubai"	3	4	"1,921 sqft"
VERIFIED	SUPERAGENT	Apartment	"430,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	1	2	871 sqft
VERIFIED	SUPERAGENT	Apartment	"750,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	1	2	"1,507 sqft"
VERIFIED	SUPERAGENT	Apartment	"245,000 AED/year"	"The Address Residence Fountain Views 2, The Address Residence Fountain Views, Downtown Dubai, Dubai"	1	2	851 sqft
VERIFIED	SUPERAGENT	Apartment	"225,000 AED/year"	"Burj Royale, Downtown Dubai, Dubai"	2	2	"1,045 sqft"
VERIFIED	SUPERAGENT	Apartment	"90,000 AED/year"	"Rawda Apartments 2, Rawda Apartments, Town Square, Dubai"	2	2	932 sqft
VERIFIED	SUPERAGENT	Apartment	"155,000 AED/year"	"Golden Mile 6, Golden Mile, Palm Jumeirah, Dubai"	1	1	"1,306 sqft"
VERIFIED	SUPERAGENT	Apartment	"220,000 AED/year"	"Rimal 6, Rimal, Jumeirah Beach Residence, Dubai"	3	4	"2,029 sqft"
VERIFIED	SUPERAGENT	Apartment	"155,000 AED/year"	"Murjan 5, Murjan, Jumeirah Beach Residence, Dubai"	2	3	"1,396 sqft"
N/A	SUPERAGENT	Apartment	"15,990 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	studio	1	400 sqft
VERIFIED	SUPERAGENT	Apartment	"70,000 AED/year"	"Binghatti Crest, Jumeirah Village Circle, Dubai"	1	2	640 sqft
VERIFIED	SUPERAGENT	Apartment	"139,900 AED/year"	"La Sirene Building 5, La Mer, Jumeirah, Dubai"	1	1	832 sqft
VERIFIED	SUPERAGENT	Apartment	"200,000 AED/year"	"Index Tower, DIFC, Dubai"	1	2	892 sqft
VERIFIED	SUPERAGENT	Apartment	"270,000 AED/year"	"La Sirene Building 2, La Mer, Jumeirah, Dubai"	2	3	"1,275 sqft"
VERIFIED	SUPERAGENT	Apartment	"315,000 AED/year"	"Beach Isle, EMAAR Beachfront, Dubai Harbour, Dubai"	2	3	"1,170 sqft"
VERIFIED	SUPERAGENT	Villa	"340,000 AED/year"	"Aura, Tilal Al Ghaf, Dubai"	4	6	"2,511 sqft"
VERIFIED	SUPERAGENT	Apartment	"50,000 AED/year"	"AZIZI Riviera 1, Meydan One, Meydan, Dubai"	studio	1	301 sqft
VERIFIED	SUPERAGENT	Apartment	"115,000 AED/year"	"Reva Residences, Business Bay, Dubai"	2	3	914 sqft
VERIFIED	SUPERAGENT	Villa	"560,000 AED/year"	"Alvorada 2, Alvorada, Arabian Ranches, Dubai"	5	5	"4,844 sqft"
VERIFIED	SUPERAGENT	Apartment	"295,000 AED/year"	"Grand Bleu Tower 1, EMAAR Beachfront, Dubai Harbour, Dubai"	2	2	"1,239 sqft"
VERIFIED	SUPERAGENT	Apartment	"230,000 AED/year"	"Grand Bleu Tower 1, EMAAR Beachfront, Dubai Harbour, Dubai"	1	1	955 sqft
VERIFIED	SUPERAGENT	Villa	"550,000 AED/year"	"Terra Nova, Arabian Ranches, Dubai"	5	6	"9,016 sqft"
VERIFIED	SUPERAGENT	Townhouse	"285,000 AED/year"	"Elan, Tilal Al Ghaf, Dubai"	4	4	"2,473 sqft"
VERIFIED	SUPERAGENT	Apartment	"185,000 AED/year"	"Harbour Gate Tower 1, Harbour Gate, Dubai Creek Harbour (The Lagoons), Dubai"	2	2	"1,151 sqft"
VERIFIED	SUPERAGENT	Villa	"635,000 AED/year"	"Meadows 1, Meadows, Dubai"	4	4	"3,345 sqft"
VERIFIED	SUPERAGENT	Villa	"310,000 AED/year"	"Springs 2, The Springs, Dubai"	3	3	"2,456 sqft"
VERIFIED	SUPERAGENT	Apartment	"65,000 AED/year"	"The Pulse Residence Plaza, The Pulse, Dubai South (Dubai World Central), Dubai"	1	2	693 sqft
VERIFIED	SUPERAGENT	Villa	"360,000 AED/year"	"Lila, Arabian Ranches 2, Dubai"	5	6	"3,709 sqft"
VERIFIED	SUPERAGENT	Villa	"240,000 AED/year"	"Springs 7, The Springs, Dubai"	3	4	"2,744 sqft"
VERIFIED	SUPERAGENT	Townhouse	"270,000 AED/year"	"Silver Springs 1, Silver Springs, DAMAC Hills, Dubai"	3	4	"2,723 sqft"
VERIFIED	SUPERAGENT	Apartment	"120,000 AED/year"	"The Residences 5, The Residences, Downtown Dubai, Dubai"	1	2	906 sqft
VERIFIED	SUPERAGENT	Villa	"485,000 AED/year"	"Harmony 2, Harmony, Tilal Al Ghaf, Dubai"	4	6	"4,650 sqft"
VERIFIED	SUPERAGENT	Villa	"385,000 AED/year"	"Aura, Tilal Al Ghaf, Dubai"	4	6	"3,410 sqft"
VERIFIED	SUPERAGENT	Villa	"895,000 AED/year"	"Harmony 3, Harmony, Tilal Al Ghaf, Dubai"	5	7	"7,412 sqft"
VERIFIED	SUPERAGENT	Villa	"480,000 AED/year"	"Harmony 2, Harmony, Tilal Al Ghaf, Dubai"	4	6	"4,650 sqft"
VERIFIED	SUPERAGENT	Apartment	"115,000 AED/year"	"Noura Tower, Al Habtoor City, Business Bay, Dubai"	1	2	802 sqft
N/A	SUPERAGENT	Townhouse	"135,000 AED/year"	"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah"	4	4	"2,700 sqft"
N/A	SUPERAGENT	Townhouse	"129,900 AED/year"	"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah"	3	3	"2,400 sqft"
N/A	SUPERAGENT	Townhouse	"190,000 AED/year"	"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah"	4	4	"4,047 sqft"
VERIFIED	SUPERAGENT	Villa	"220,000 AED/year"	"Arabian Villas, Jumeirah Village Triangle, Dubai"	2	4	"6,671 sqft"
VERIFIED	SUPERAGENT	Villa	"2,200,000 AED/year"	"Lunaria, Al Barari Villas, Al Barari, Dubai"	6	7	"14,118 sqft"
VERIFIED	SUPERAGENT	Villa	"198,000 AED/year"	"Mira 2, Mira, Reem, Dubai"	4	4	"3,196 sqft"
VERIFIED	SUPERAGENT	Apartment	"240,000 AED/year"	"Al Fattan Marine Tower, Al Fattan Marine Towers, Jumeirah Beach Residence, Dubai"	3	3	"2,228 sqft"
VERIFIED	SUPERAGENT	Apartment	"170,000 AED/year"	"Al Andalus Tower G, Al Andalus, Jumeirah Golf Estates, Dubai"	2	2	"1,366 sqft"
VERIFIED	SUPERAGENT	Townhouse	"165,000 AED/year"	"Shams Townhouses, Town Square, Dubai"	3	3	"1,904 sqft"
VERIFIED	SUPERAGENT	Apartment	"145,000 AED/year"	"Binghatti House, Jumeirah Village Circle, Dubai"	2	2	"1,106 sqft"
VERIFIED	SUPERAGENT	Apartment	"48,000 AED/year"	"Azizi Plaza, Al Furjan, Dubai"	studio	1	388 sqft
VERIFIED	SUPERAGENT	Apartment	"255,000 AED/year"	"Opera Grand, Burj Khalifa Area, Downtown Dubai, Dubai"	2	2	"1,713 sqft"
VERIFIED	SUPERAGENT	Apartment	"160,000 AED/year"	"Ocean Heights, Dubai Marina, Dubai"	2	2	"1,036 sqft"
VERIFIED	SUPERAGENT	Townhouse	"210,000 AED/year"	"Noor Townhouses, Town Square, Dubai"	4	4	"2,107 sqft"
VERIFIED	SUPERAGENT	Apartment	"115,000 AED/year"	"Residences 16, District One, Mohammed Bin Rashid City, Dubai"	1	2	787 sqft
VERIFIED	SUPERAGENT	Apartment	"1,100,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	2	3	"1,539 sqft"
VERIFIED	SUPERAGENT	Villa	"490,000 AED/year"	"Legacy, Jumeirah Park, Dubai"	4	5	"4,335 sqft"
VERIFIED	SUPERAGENT	Villa	"300,000 AED/year"	"Springs 5, The Springs, Dubai"	3	3	"2,246 sqft"
VERIFIED	SUPERAGENT	Villa	"300,000 AED/year"	"Al Reem 1, Al Reem, Arabian Ranches, Dubai"	3	3	"2,292 sqft"
VERIFIED	SUPERAGENT	Villa	"190,000 AED/year"	"The Pulse Beachfront, The Pulse, Dubai South (Dubai World Central), Dubai"	3	4	"2,558 sqft"
VERIFIED	SUPERAGENT	Villa	"1,800,000 AED/year"	"Garden Homes Frond O, Garden Homes, Palm Jumeirah, Dubai"	5	6	"6,701 sqft"
VERIFIED	SUPERAGENT	Townhouse	"110,000 AED/year"	"Greenview, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"1,516 sqft"
VERIFIED	SUPERAGENT	Villa	"370,000 AED/year"	"Trump Estates, DAMAC Hills, Dubai"	4	6	"3,465 sqft"
VERIFIED	SUPERAGENT	Townhouse	"110,000 AED/year"	"District 12U, Jumeirah Village Circle, Dubai"	1	2	"1,937 sqft"
VERIFIED	SUPERAGENT	Apartment	"100,000 AED/year"	"Summer, Creek Beach, Dubai Creek Harbour (The Lagoons), Dubai"	1	2	667 sqft
VERIFIED	SUPERAGENT	Apartment	"145,000 AED/year"	"La Sirene Building 1, La Mer, Jumeirah, Dubai"	1	1	812 sqft
VERIFIED	SUPERAGENT	Apartment	"60,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	studio	1	387 sqft
VERIFIED	SUPERAGENT	Apartment	"75,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	1	1	470 sqft
VERIFIED	SUPERAGENT	Apartment	"175,000 AED/year"	"Building 5, City Walk, Dubai"	1	2	"1,159 sqft"
VERIFIED	SUPERAGENT	Townhouse	"285,000 AED/year"	"Elan, Tilal Al Ghaf, Dubai"	4	4	"2,378 sqft"
VERIFIED	SUPERAGENT	Apartment	"70,000 AED/year"	"Lincoln Park A, Lincoln Park, Arjan, Dubai"	1	2	760 sqft
VERIFIED	SUPERAGENT	Villa	"500,000 AED/year"	"Meadows 1, Meadows, Dubai"	4	4	"6,080 sqft"
VERIFIED	SUPERAGENT	Apartment	"119,000 AED/year"	"Al Arta 2, Al Arta, Greens, Dubai"	1	1	747 sqft
VERIFIED	SUPERAGENT	Villa	"225,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	4	"2,745 sqft"
VERIFIED	SUPERAGENT	Villa	"120,000 AED/year"	"Greenviews 2, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"1,703 sqft"
VERIFIED	SUPERAGENT	Apartment	"80,000 AED/year"	"Mosela Waterside Residences, Mosela, The Views, Dubai"	studio	1	558 sqft
VERIFIED	SUPERAGENT	Apartment	"180,000 AED/year"	"Vida Residence 1, Vida Residence, The Hills, Dubai"	2	2	"1,284 sqft"
VERIFIED	SUPERAGENT	Apartment	"140,000 AED/year"	"Grande, Opera District, Downtown Dubai, Dubai"	1	1	783 sqft
VERIFIED	SUPERAGENT	Villa	"360,000 AED/year"	"Legacy Nova Villas, Jumeirah Park, Dubai"	4	5	"5,514 sqft"
VERIFIED	SUPERAGENT	Townhouse	"140,000 AED/year"	"District 9K, Jumeirah Village Triangle, Dubai"	1	2	"1,938 sqft"
VERIFIED	N/A	Apartment	"130,000 AED/year"	"Al Dhafra 4, Al Dhafra, Greens, Dubai"	1	1	820 sqft
VERIFIED	SUPERAGENT	Villa	"1,100,000 AED/year"	"District One Villas, District One, Mohammed Bin Rashid City, Dubai"	4	6	"7,800 sqft"
VERIFIED	SUPERAGENT	Apartment	"245,000 AED/year"	"Al Hallawi, Shoreline Apartments, Palm Jumeirah, Dubai"	2	3	"1,993 sqft"
VERIFIED	SUPERAGENT	Apartment	"150,000 AED/year"	"Azizi Mina, Palm Jumeirah, Dubai"	1	1	995 sqft
